,Voltage,Voltage_Error,Amperage,Amperage_Error
350,6.23583984375,0.0,0.0,0.0
351,5.92646484375,0.0,0.0013713430851063828,0.0013713430851063828
352,6.303515624999999,0.0,0.0,0.0
353,6.2841796875,0.0,0.0,0.0
354,5.878125,0.0,0.0,0.0
355,6.19716796875,0.0,0.0,0.0
356,6.216503906250001,0.0,0.0,0.0
357,5.762109375,0.0,0.0,0.0
358,6.264843750000001,0.0,0.0,0.0
359,6.13916015625,0.0,0.0,0.0
360,5.5880859375,0.0,0.0,0.0
361,6.29384765625,0.0,0.0,0.0
362,5.9844726562499995,0.0,0.0,0.0
363,5.965136718749999,0.0,0.0,0.0
364,6.535546875,0.0,0.0,0.0
365,5.90712890625,0.0,0.0,0.0
366,6.19716796875,0.0,0.0,0.0
367,6.23583984375,0.0,0.0,0.0
368,5.80078125,0.0,0.0,0.0
369,6.206835937499999,0.0,0.0,0.0
370,6.119824218750001,0.0,0.0,0.0
371,5.6654296875,0.0,0.0006856715425531914,0.0006856715425531914
372,6.29384765625,0.0,0.0006856715425531914,0.0006856715425531914
373,5.95546875,0.0,0.0,0.0
374,5.9748046875,0.0,0.0,0.0
375,6.2841796875,0.0,0.0,0.0
376,5.878125,0.0,0.005485372340425531,0.005485372340425531
377,6.2261718749999995,0.0,0.0013713430851063828,0.0013713430851063828
378,5.8587890625,0.0,0.0,0.0
379,6.2261718749999995,0.0,0.0,0.0
380,6.206835937499999,0.0,0.0,0.0
381,5.71376953125,0.0,0.0,0.0
382,6.264843750000001,0.0,0.0,0.0
383,6.04248046875,0.0,0.0,0.0
384,5.71376953125,0.0,0.0013713430851063828,0.0013713430851063828
385,6.2261718749999995,0.0,0.0020570146276595743,0.0020570146276595743
386,5.9748046875,0.0,0.0,0.0
387,6.110156249999999,0.0,0.0,0.0
388,6.264843750000001,0.0,0.005485372340425531,0.005485372340425531
389,5.868457031249999,0.0,0.0006856715425531914,0.0006856715425531914
390,6.23583984375,0.0,0.0,0.0
391,6.1778320312499995,0.0,0.0,0.0
392,5.723437499999999,0.0,0.0,0.0
393,6.2745117187499995,0.0,0.0,0.0
394,6.110156249999999,0.0,0.0,0.0
395,5.63642578125,0.0,0.0,0.0
396,6.29384765625,0.0,0.0,0.0
397,5.8974609375,0.0,0.0,0.0
398,6.119824218750001,0.0,0.0,0.0
399,6.23583984375,0.0,0.0,0.0
400,5.762109375,0.0,0.0,0.0
401,6.23583984375,0.0,0.0,0.0
402,6.158496093749999,0.0,0.0,0.0
403,6.148828125,0.0,0.0,0.0
404,6.216503906250001,0.0,0.0,0.0
405,5.82978515625,0.0,0.0013713430851063828,0.0013713430851063828
406,6.23583984375,0.0,0.0,0.0
407,5.82978515625,0.0,0.008228058510638297,0.008228058510638297
408,6.1294921874999995,0.0,0.0,0.0
409,6.255175781249999,0.0,0.0013713430851063828,0.0013713430851063828
410,5.75244140625,0.0,0.0,0.0
411,6.2455078125,0.0,0.0006856715425531914,0.0006856715425531914
412,6.13916015625,0.0,0.0,0.0
413,5.6460937499999995,0.0,0.0,0.0
414,6.2745117187499995,0.0,0.0,0.0
415,6.0328124999999995,0.0,0.0,0.0
416,5.994140625,0.0,0.0,0.0
417,6.255175781249999,0.0,0.006856715425531915,0.006856715425531915
418,5.8587890625,0.0,0.0,0.0
419,6.1778320312499995,0.0,0.0,0.0
420,6.216503906250001,0.0,0.0006856715425531914,0.0006856715425531914
421,5.82978515625,0.0,0.0,0.0
422,6.2745117187499995,0.0,0.0013713430851063828,0.0013713430851063828
423,6.158496093749999,0.0,0.0,0.0
424,5.6944335937499995,0.0,0.0,0.0
425,6.313183593750001,0.0,0.0,0.0
426,5.9748046875,0.0,0.0,0.0
427,6.00380859375,0.0,0.00479970079787234,0.00479970079787234
428,6.23583984375,0.0,0.0,0.0
429,5.8877929687499995,0.0,0.0,0.0
430,6.168164062500001,0.0,0.0,0.0
431,6.216503906250001,0.0,0.0,0.0
432,5.7427734374999995,0.0,0.0,0.0
433,6.23583984375,0.0,0.0006856715425531914,0.0006856715425531914
434,6.10048828125,0.0,0.008228058510638297,0.008228058510638297
435,5.7041015625,0.0,0.0,0.0
436,6.119824218750001,0.0,0.0,0.0
437,5.675097656249999,0.0,0.0,0.0
438,6.2745117187499995,0.0,0.0,0.0
439,6.1294921874999995,0.0,0.0,0.0
440,5.75244140625,0.0,0.0034283577127659573,0.0034283577127659573
441,6.264843750000001,0.0,0.0013713430851063828,0.0013713430851063828
442,5.965136718749999,0.0,0.0,0.0
443,6.0908203125,0.0,0.0,0.0
444,6.23583984375,0.0,0.0,0.0
445,5.7911132812499995,0.0,0.0,0.0
446,6.19716796875,0.0,0.0,0.0
447,6.119824218750001,0.0,0.0020570146276595743,0.0020570146276595743
448,5.6460937499999995,0.0,0.0,0.0
449,6.264843750000001,0.0,0.0,0.0
450,6.04248046875,0.0,0.0,0.0
451,5.82978515625,0.0,0.0,0.0
452,6.255175781249999,0.0,0.0,0.0
453,5.8974609375,0.0,0.0,0.0
454,6.13916015625,0.0,0.0,0.0
455,6.23583984375,0.0,0.0,0.0
456,5.7814453125,0.0,0.0006856715425531914,0.0006856715425531914
457,6.2841796875,0.0,0.0,0.0
458,6.0908203125,0.0,0.0,0.0
459,5.63642578125,0.0,0.0,0.0
460,6.2261718749999995,0.0,0.0,0.0
461,5.994140625,0.0,0.0,0.0
462,5.965136718749999,0.0,0.0,0.0
463,6.23583984375,0.0,0.0,0.0
464,5.8877929687499995,0.0,0.0027426861702127656,0.0027426861702127656
465,6.19716796875,0.0,0.00479970079787234,0.00479970079787234
466,6.216503906250001,0.0,0.0006856715425531914,0.0006856715425531914
467,5.73310546875,0.0,0.0,0.0
468,6.264843750000001,0.0,0.0,0.0
469,5.965136718749999,0.0,0.0,0.0
470,6.19716796875,0.0,0.004114029255319149,0.004114029255319149
471,5.84912109375,0.0,0.0,0.0
472,6.158496093749999,0.0,0.0,0.0
473,6.168164062500001,0.0,0.0,0.0
474,5.6944335937499995,0.0,0.0013713430851063828,0.0013713430851063828
475,6.2455078125,0.0,0.0,0.0
476,6.0521484375,0.0,0.0,0.0
477,5.55908203125,0.0,0.0,0.0
478,6.264843750000001,0.0,0.0006856715425531914,0.0006856715425531914
479,5.994140625,0.0,0.0,0.0
480,5.94580078125,0.0,0.0,0.0
481,6.255175781249999,0.0,0.0,0.0
482,5.878125,0.0,0.0,0.0
483,6.1294921874999995,0.0,0.025369847074468082,0.025369847074468082
484,6.19716796875,0.0,0.0,0.0
485,5.73310546875,0.0,0.0,0.0
486,6.216503906250001,0.0,0.0013713430851063828,0.0013713430851063828
487,6.168164062500001,0.0,0.004114029255319149,0.004114029255319149
488,5.61708984375,0.0,0.0006856715425531914,0.0006856715425531914
489,6.2841796875,0.0,0.0020570146276595743,0.0020570146276595743
490,6.023144531250001,0.0,0.0013713430851063828,0.0013713430851063828
491,5.8877929687499995,0.0,0.0,0.0
492,6.255175781249999,0.0,0.0,0.0
493,5.82978515625,0.0,0.0,0.0
494,6.1294921874999995,0.0,0.0,0.0
495,6.2261718749999995,0.0,0.0,0.0
496,5.7041015625,0.0,0.0020570146276595743,0.0020570146276595743
497,6.19716796875,0.0,0.0006856715425531914,0.0006856715425531914
498,5.5977539062499995,0.0,0.0,0.0
499,6.216503906250001,0.0,0.010970744680851062,0.010970744680851062
500,6.061816406249999,0.0,0.0013713430851063828,0.0013713430851063828
501,5.530078124999999,0.0,0.0,0.0
502,6.264843750000001,0.0,0.0,0.0
503,5.8974609375,0.0,0.0,0.0
504,6.061816406249999,0.0,0.0006856715425531914,0.0006856715425531914
505,6.216503906250001,0.0,0.0,0.0
506,5.73310546875,0.0,0.0006856715425531914,0.0006856715425531914
507,6.168164062500001,0.0,0.0,0.0
508,6.148828125,0.0,0.0006856715425531914,0.0006856715425531914
509,5.530078124999999,0.0,0.0,0.0
510,6.216503906250001,0.0,0.0,0.0
511,6.023144531250001,0.0,0.0,0.0
512,4.95966796875,0.0,0.0006856715425531914,0.0006856715425531914
513,6.2261718749999995,0.0,0.0020570146276595743,0.0020570146276595743
514,5.84912109375,0.0,0.0013713430851063828,0.0013713430851063828
515,5.94580078125,0.0,0.00479970079787234,0.00479970079787234
516,6.1875,0.0,0.0006856715425531914,0.0006856715425531914
517,5.626757812499999,0.0,0.0006856715425531914,0.0006856715425531914
518,6.148828125,0.0,0.0013713430851063828,0.0013713430851063828
519,6.110156249999999,0.0,0.006171043882978723,0.006171043882978723
520,3.5384765624999996,0.0,0.0020570146276595743,0.0020570146276595743
521,6.168164062500001,0.0,0.0020570146276595743,0.0020570146276595743
522,5.8587890625,0.0,0.0013713430851063828,0.0013713430851063828
523,2.6200195312499996,0.0,0.0034283577127659573,0.0034283577127659573
524,6.1778320312499995,0.0,0.0013713430851063828,0.0013713430851063828
525,4.949999999999999,0.0,0.0006856715425531914,0.0006856715425531914
526,6.0328124999999995,0.0,0.0,0.0
527,3.1034179687499996,0.0,0.0,0.0
528,6.023144531250001,0.0,0.0013713430851063828,0.0013713430851063828
529,6.0811523437499995,0.0,0.0020570146276595743,0.0020570146276595743
530,1.0248046874999999,0.0,0.0,0.0
531,6.119824218750001,0.0,0.02331283244680851,0.02331283244680851
532,5.73310546875,0.0,0.0013713430851063828,0.0013713430851063828
533,0.0,0.0,0.005485372340425531,0.005485372340425531
534,6.1778320312499995,0.0,0.005485372340425531,0.005485372340425531
535,2.513671875,0.0,0.0006856715425531914,0.0006856715425531914
536,2.39765625,0.0,0.0,0.0
537,6.0908203125,0.0,0.006171043882978723,0.006171043882978723
538,0.37705078124999997,0.0,0.0013713430851063828,0.0013713430851063828
539,4.9306640625,0.0,0.0027426861702127656,0.0027426861702127656
540,5.34638671875,0.0,0.0013713430851063828,0.0013713430851063828
541,0.05800781249999999,0.0,0.0013713430851063828,0.0013713430851063828
542,5.240039062499999,0.0,0.00479970079787234,0.00479970079787234
543,0.7927734375,0.0,0.0006856715425531914,0.0006856715425531914
544,0.47373046874999997,0.0,0.0034283577127659573,0.0034283577127659573
545,4.9306640625,0.0,0.0027426861702127656,0.0027426861702127656
546,0.05800781249999999,0.0,0.0006856715425531914,0.0006856715425531914
547,1.8175781249999998,0.0,0.0034283577127659573,0.0034283577127659573
548,2.15595703125,0.0,0.0020570146276595743,0.0020570146276595743
549,0.0,0.0,0.0013713430851063828,0.0013713430851063828
550,2.34931640625,0.0,0.006856715425531915,0.006856715425531915
551,0.35771484374999996,0.0,0.0013713430851063828,0.0013713430851063828
552,0.04833984375,0.0,0.005485372340425531,0.005485372340425531
553,1.8949218749999999,0.0,0.00479970079787234,0.00479970079787234
554,0.0966796875,0.0,0.0013713430851063828,0.0013713430851063828
555,0.04833984375,0.0,0.004114029255319149,0.004114029255319149
556,0.11601562499999998,0.0,0.0013713430851063828,0.0013713430851063828
